feature_0,feature_1,feature_2,feature_3,feature_4,label
0.44154173,0.59128463,0.61359733,0.92010796,0.35582274,1.0
0.15024245,0.37420952,0.6142202,0.8803792,0.79141074,1.0
0.5017992,0.028068483,0.445844,0.94356924,0.5669652,1.0
0.652752,0.11599165,0.38324898,0.7962023,0.9729304,0.0
0.13347161,0.8156693,0.272263,0.6253988,0.76772094,0.0
0.24111354,0.21570814,0.2528056,0.84648013,0.6379732,1.0
0.05599016,0.16350222,0.32524174,0.42359293,0.3221125,1.0
0.89005953,0.9388946,0.15350574,0.056634545,0.69970554,0.0
0.18189555,0.1862185,0.85485643,0.034752905,0.6353679,1.0
0.7053243,0.08419144,0.77505594,0.57136995,0.54280084,1.0
0.23179126,0.04729545,0.45799685,0.0740208,0.23402041,1.0
0.8894326,0.78137064,0.44412106,0.39493263,0.65204656,1.0
0.12022972,0.27522957,0.16714603,0.8687913,0.5968474,1.0
0.84542406,0.89019084,0.9597057,0.4851408,0.8958689,1.0
0.5315477,0.3956102,0.65301037,0.063786745,0.018749297,0.0
0.14388835,0.7283856,0.21182936,0.27799922,0.13534516,1.0
0.9339273,0.8812736,0.6710442,0.04246682,0.735038,1.0
0.82749605,0.5654233,0.6055918,0.3987713,0.37411326,0.0
0.3141719,0.74886626,0.44559568,0.27697212,0.8247214,0.0
0.37438834,0.30163884,0.7248996,0.7195084,0.95775926,1.0
0.17430079,0.09801197,0.3160258,0.3533892,0.31029606,0.0
0.43583572,0.62541145,0.07309681,0.25043815,0.13101822,0.0
0.44704163,0.68277717,0.002128005,0.5274413,0.5207894,0.0
0.6008738,0.29954803,0.16140872,0.7746822,0.9058373,1.0
0.6277757,0.50063,0.84929734,0.76913124,0.55345684,1.0
0.7421318,0.8516621,0.80754125,0.5490039,0.8530233,0.0
0.9540095,0.1816206,0.15936065,0.4152618,0.5731468,1.0
0.65092164,0.9732977,0.15291578,0.2967738,0.137667,0.0
0.94258755,0.37006783,0.9241347,0.99267566,0.161686,1.0
0.7423314,0.2980793,0.44339484,0.60199314,0.08364093,1.0
0.2822191,0.2145316,0.47310472,0.999819,0.13216078,1.0
0.5280626,0.7904688,0.04864973,0.42112476,0.485734,0.0
0.7891871,0.9064699,0.7715729,0.84665537,0.5231828,0.0
0.6336144,0.6991838,0.18369639,0.74647063,0.82345086,1.0
0.6143108,0.90415496,0.0790115,0.1435824,0.88618207,0.0
0.30267996,0.15230614,0.9392257,0.9249566,0.92781615,1.0
0.09202981,0.28412175,0.83567876,0.5396943,0.56399983,0.0
0.2792961,0.3961746,0.45076895,0.9784773,0.8803833,0.0
0.07302761,0.03570193,0.4587137,0.17105234,0.0071482062,0.0
0.5063545,0.34777707,0.12489164,0.240525,0.4849288,0.0
0.302069,0.31472582,0.7693158,0.8891085,0.112042725,0.0
0.05630237,0.3510871,0.03691876,0.17258441,0.612806,1.0
0.93831694,0.6733463,0.8106754,0.68765503,0.1407057,0.0
0.54413444,0.3872525,0.44858187,0.26484066,0.21048331,0.0
0.6006502,0.34892726,0.69127834,0.9113881,0.17367661,0.0
0.53858113,0.7116467,0.38368404,0.19797707,0.296183,1.0
0.82091564,0.037237108,0.036516905,0.9422507,0.13175577,1.0
0.32019973,0.07044411,0.7823579,0.29643095,0.13798791,1.0
0.54987264,0.3892451,0.14351207,0.18985558,0.41769314,1.0
0.22485548,0.96283716,0.2116611,0.20435971,0.8627302,0.0
0.2397086,0.40094876,0.67237794,0.91302943,0.5559071,0.0
0.61577773,0.012789667,0.41746396,0.8806749,0.64245725,0.0
0.36403447,0.3899253,0.27459246,0.4196691,0.3477671,0.0
0.42055672,0.2198193,0.3705026,0.41607624,0.55183816,0.0
0.62326837,0.06739092,0.44477606,0.7646867,0.38924354,0.0
0.87263525,0.61297494,0.9010497,0.24219477,0.9552005,0.0
0.8818918,0.3203535,0.7315827,0.42696673,0.84070355,1.0
0.016020954,0.79111785,0.18026257,0.9460288,0.4979297,0.0
0.99708515,0.9270754,0.4680062,0.15513265,0.84178,1.0
0.8371241,0.35802144,0.9907351,0.26471078,0.35667038,0.0
0.15959436,0.55461425,0.8641807,0.51276964,0.8726676,1.0
0.21755713,0.34721035,0.655529,0.8765126,0.90112835,0.0
0.41375077,0.7219362,0.7663543,0.5256752,0.4172899,0.0
0.54186463,0.89839476,0.2924987,0.51101965,0.55119187,0.0
0.684364,0.4015953,0.28483826,0.40763968,0.6561045,1.0
0.29516226,0.7775801,0.9630079,0.93772495,0.015858054,1.0
0.51340485,0.2329129,0.56495994,0.28808612,0.6816766,0.0
0.94691485,0.2571811,0.8618727,0.5231781,0.27742797,1.0
0.66632354,0.83462656,0.2911179,0.8358161,0.6920649,1.0
0.9718517,0.75839645,0.5638294,0.527743,0.32407248,0.0
0.429717,0.29534203,0.31921494,0.35079885,0.5089322,0.0
0.43875235,0.9884622,0.6073557,0.42873526,0.54254985,1.0
0.9797023,0.97692716,0.74263155,0.25481457,0.47754836,1.0
0.36314636,0.5697231,0.4911269,0.5466428,0.61776155,0.0
0.18650371,0.5372069,0.2753138,0.70618397,0.8408574,0.0
0.7819728,0.3017763,0.21180004,0.56508625,0.37659508,1.0
0.5558265,0.62533516,0.20840973,0.4865926,0.573847,0.0
0.8444906,0.6963658,0.58975637,0.08439797,0.16772795,0.0
0.107981384,0.08689195,0.03561443,0.05346656,0.9944453,0.0
0.98130476,0.7700497,0.62660915,0.3456295,0.26603168,1.0
0.5948988,0.015793025,0.22702199,0.45921177,0.024503767,1.0
0.5307502,0.22359174,0.73530567,0.4626853,0.3785029,0.0
0.7835011,0.6699186,0.09939283,0.70464635,0.32554203,0.0
0.26135135,0.41464645,0.7447208,0.41911632,0.27939558,0.0
0.5649395,0.7426916,0.22134864,0.6996978,0.10136348,1.0
0.73433614,0.90320706,0.10930079,0.35219693,0.07609081,1.0
0.569216,0.5530146,0.44927174,0.52353,0.10764563,0.0
0.43303818,0.49387228,0.31057525,0.123805046,0.13090658,1.0
0.37647748,0.19270402,0.48388672,0.7488161,0.69244903,0.0
0.63462484,0.97577995,0.5055929,0.9813063,0.72330046,0.0
0.43816316,0.03042823,0.98075587,0.45120043,0.7074004,1.0
0.5999365,0.4924394,0.099319875,0.93876904,0.23569417,0.0
0.2536195,0.70087814,0.9319859,0.45498157,0.17857325,1.0
0.64353156,0.8649789,0.26685578,0.8270095,0.83518857,1.0
0.6670847,0.88290334,0.38467735,0.3891036,0.5605393,1.0
0.72002107,0.44297326,0.8939228,0.17253685,0.9872654,1.0
0.07688302,0.8224802,0.045399427,0.79745954,0.73335624,0.0
0.49949914,0.40325713,0.40139377,0.40865964,0.85240084,1.0
0.6932075,0.18097514,0.63832843,0.8061499,0.9124444,0.0
0.41196406,0.50007266,0.9657794,0.81717473,0.57314616,1.0
0.28331202,0.14210838,0.007807374,0.40281236,0.9458309,0.0
0.09554094,0.55625963,0.56547713,0.7920663,0.5860485,1.0
0.8758064,0.16446316,0.34414852,0.5372115,0.3757571,1.0
0.36220074,0.891908,0.27433038,0.52468455,0.0422706,0.0
0.83118635,0.014209628,0.32048726,0.7288591,0.25044876,1.0
0.78915995,0.60099536,0.66420484,0.4204331,0.112289846,1.0
0.22387952,0.9170205,0.42375875,0.4888656,0.59949166,1.0
0.9062796,0.33908647,0.4737007,0.6166686,0.05278206,1.0
0.44220108,0.55923676,0.41204822,0.57242715,0.9702632,0.0
0.12589061,0.0052579045,0.1109786,0.18149084,0.19464988,1.0
0.49786466,0.17011982,0.59764993,0.445086,0.5314092,0.0
0.36686903,0.28028548,0.30834764,0.5906174,0.32180852,1.0
0.50483555,0.014179707,0.56245154,0.85538805,0.83155054,1.0
0.60249066,0.020744145,0.578972,0.35540593,0.73303634,1.0
0.4401821,0.8301921,0.97568184,0.22205353,0.44673896,1.0
0.57424486,0.19719642,0.5569969,0.7522804,0.7309825,1.0
0.8554087,0.24562222,0.15720421,0.48191887,0.45094937,0.0
0.63410217,0.29476124,0.2661577,0.677185,0.022102892,0.0
0.22021204,0.8222824,0.48458517,0.22160226,0.6594469,1.0
0.45387852,0.9326489,0.16049361,0.78078705,0.30108255,1.0
0.14034545,0.71574676,0.8425634,0.017725825,0.9334266,0.0
0.5620848,0.9864072,0.89881086,0.5199273,0.7670885,1.0
0.3039825,0.16344774,0.8153373,0.98542076,0.5152184,0.0
0.5765522,0.2733307,0.30238187,0.11632365,0.3194245,1.0
0.07236266,0.588667,0.6127476,0.9898626,0.13125515,1.0
0.1279599,0.6317116,0.6919877,0.78327894,0.52612114,1.0
0.25071698,0.8536252,0.123568654,0.107385755,0.4350183,1.0
0.8713191,0.091670156,0.25552022,0.47230583,0.3885867,0.0
0.9344217,0.65279394,0.6802227,0.24791223,0.89298344,0.0
0.18279546,0.8830393,0.8915006,0.6919772,0.4741847,1.0
0.8968543,0.5548432,0.7152877,0.99012923,0.9167742,1.0
0.13739848,0.14184922,0.2928297,0.9304696,0.8639125,0.0
0.9948116,0.027632236,0.4405477,0.742657,0.5492326,0.0
0.9588408,0.9448932,0.697527,0.7185117,0.13142323,0.0
0.9557044,0.47706705,0.75047016,0.7357535,0.15000951,1.0
0.9820046,0.82136554,0.8789919,0.20410872,0.8495362,0.0
0.56965,0.3234331,0.2048133,0.1252445,0.36600387,1.0
0.72013986,0.2817554,0.04258412,0.31471926,0.70927644,0.0
0.33313274,0.47080183,0.24142992,0.11947125,0.554198,0.0
0.67266595,0.3296801,0.6671362,0.17578197,0.039259374,0.0
0.12657815,0.03248185,0.9267617,0.7907833,0.43170953,1.0
0.029101372,0.34331578,0.40298086,0.099662125,0.2811703,1.0
0.9633137,0.20048207,0.43385237,0.70179194,0.2015636,1.0
0.6648137,0.27478862,0.8988944,0.11948687,0.9015844,0.0
0.8101031,0.7962141,0.9754903,0.5308086,0.050241888,1.0
0.91589075,0.1650945,0.65286785,0.19923025,0.6067759,1.0
0.38861328,0.22459745,0.6848571,0.2963099,0.6053708,1.0
0.19689697,0.48207796,0.7191856,0.48885357,0.39428937,1.0
0.40687025,0.76868147,0.7362813,0.5565023,0.35932726,1.0
0.65202993,0.26301908,0.88946104,0.9457526,0.59908473,1.0
0.87867254,0.93426424,0.45875603,0.63153064,0.36308843,0.0
0.5414878,0.3589701,0.91802484,0.55140644,0.5095842,0.0
0.85008043,0.7402729,0.9662729,0.2692085,0.59505284,1.0
0.75282663,0.31489128,0.1547913,0.3420388,0.21861643,0.0
0.8555853,0.31256187,0.86988425,0.67450327,0.99365443,0.0
0.4496982,0.2945196,0.68928266,0.49728882,0.85113394,1.0
0.3621028,0.4332648,0.5974383,0.08962548,0.43302524,1.0
0.8225419,0.38848734,0.22898662,0.63227767,0.052239835,1.0
0.9105569,0.07776123,0.8952698,0.043548107,0.24202996,0.0
0.28275687,0.6155033,0.5826397,0.94030225,0.27864546,1.0
0.8261914,0.3466754,0.50448084,0.5869078,0.32832652,1.0
0.44728523,0.7433843,0.2978636,0.32408106,0.9350569,1.0
0.4212789,0.38137478,0.8742008,0.4788059,0.30933583,1.0
0.8336205,0.69001406,0.342269,0.89244443,0.41544843,1.0
0.6991819,0.31984645,0.46518755,0.6904345,0.42435843,1.0
0.6314788,0.1654051,0.32919616,0.4275772,0.19575512,0.0
0.71840733,0.40619588,0.85674715,0.2950397,0.400859,1.0
0.6238668,0.12865609,0.52322763,0.58220637,0.14448303,1.0
0.5302344,0.039569616,0.1536212,0.104445815,0.52272946,1.0
0.72654265,0.6459934,0.5101979,0.7299943,0.56615156,0.0
0.6274756,0.7425866,0.22662777,0.11153293,0.12289947,0.0
0.18473756,0.8544681,0.15485758,0.935624,0.18786824,1.0
0.30146235,0.9909936,0.41584128,0.06910998,0.9032022,1.0
0.49176538,0.35288352,0.6027495,0.333708,0.10372484,1.0
0.7125396,0.6158598,0.2720737,0.96908474,0.2885002,1.0
0.8738474,0.31502688,0.25658703,0.5193202,0.27988738,1.0
0.9440106,0.61763775,0.3893382,0.8633562,0.8679786,1.0
0.87288266,0.96902686,0.7326646,0.042027175,0.59049994,0.0
0.07791406,0.95264125,0.7929637,0.3196271,0.56669515,1.0
0.16259658,0.21097231,0.23541343,0.54734975,0.92025125,1.0
0.89466316,0.67996776,0.002182722,0.2062732,0.7939628,1.0
0.097637415,0.5614159,0.8932795,0.7003524,0.48695743,0.0
0.9111009,0.47708946,0.6613806,0.8703018,0.5765391,0.0
0.9000236,0.43503886,0.104807556,0.14749092,0.6912688,0.0
0.17465168,0.84052426,0.44281977,0.13862443,0.38441336,0.0
0.91001505,0.017890632,0.74310553,0.84829,0.9400143,1.0
0.078169584,0.57363266,0.8378327,0.46400726,0.41242337,0.0
0.90170026,0.8043922,0.7503692,0.59156233,0.3652798,1.0
0.22352552,0.24283797,0.7235939,0.115964055,0.6525263,0.0
0.33958805,0.95837146,0.9136341,0.10184747,0.56728214,1.0
0.8041939,0.2143426,0.6513829,0.8286841,0.52734804,1.0
0.06624466,0.55606544,0.44221818,0.7470974,0.28560615,0.0
0.83137053,0.9054405,0.7239202,0.02760762,0.21616691,0.0
0.73207283,0.4432752,0.7964466,0.027021587,0.9055602,1.0
0.9263719,0.34281635,0.29139966,0.98080325,0.03179258,0.0
0.045093834,0.40656054,0.01692766,0.19343615,0.9862835,1.0
0.32235986,0.008095443,0.018516898,0.4270066,0.66427904,1.0
0.3474235,0.8445802,0.6369062,0.47334868,0.52660507,1.0
0.4390509,0.0924027,0.015332401,0.6659826,0.12429637,0.0
0.117063165,0.8147552,0.8560185,0.690743,0.9418128,1.0
0.8839474,0.31239957,0.8238185,0.8338093,0.020984054,0.0
0.7258748,0.52217245,0.31705165,0.46935666,0.54684865,0.0
0.21844357,0.73105454,0.14910257,0.8346073,0.22648203,0.0
0.67005694,0.9115653,0.8329209,0.9863587,0.37495875,0.0
0.8998764,0.25095403,0.58997804,0.9342672,0.4274673,0.0
0.0071079135,0.023609817,0.3635093,0.7878033,0.21077377,1.0
0.8365049,0.039856493,0.4975838,0.43539244,0.41316712,0.0
0.4308558,0.20043558,0.2630779,0.81410193,0.56310016,0.0
0.7193038,0.0060237646,0.9566838,0.35121506,0.45229024,0.0
0.7733495,0.7354305,0.77280205,0.43881512,0.7266123,1.0
0.17330384,0.17221218,0.23922569,0.8960728,0.8835473,0.0
0.46691364,0.28350908,0.73682153,0.4199267,0.4112605,1.0
0.6530517,0.51372105,0.5677332,0.17215103,0.72186047,0.0
0.8983312,0.24208039,0.5181449,0.09301025,0.95284134,0.0
0.46679783,0.64027333,0.6261939,0.97135305,0.68841803,0.0
0.6179079,0.46446598,0.80211514,0.72025174,0.7484589,0.0
0.029979885,0.7173347,0.4176094,0.27515507,0.8326867,0.0
0.3492779,0.5768258,0.34372503,0.56494445,0.23271924,1.0
0.646822,0.50290793,0.40708137,0.8309634,0.40649515,0.0
0.19020677,0.7615242,0.6316039,0.6724878,0.70273566,1.0
0.5792832,0.71806026,0.35234773,0.037762284,0.08642566,1.0
0.35332078,0.6517003,0.9457974,0.4388929,0.95039636,0.0
0.6276996,0.8366605,0.31832868,0.1763311,0.6065157,1.0
0.16301924,0.96393406,0.014639318,0.333278,0.8012458,1.0
0.8318659,0.4129222,0.9248404,0.5075524,0.93245196,0.0
0.8253244,0.005115211,0.05187589,0.118148685,0.21691823,1.0
0.47853643,0.5767869,0.0062877536,0.40535533,0.26560938,0.0
0.6541296,0.88199,0.20934415,0.59089285,0.904481,1.0
0.48919404,0.2243213,0.29853094,0.531916,0.8190412,1.0
0.7364026,0.39286977,0.051893473,0.11064166,0.85828114,1.0
0.19941324,0.7432056,0.82460546,0.02651596,0.7997255,0.0
0.20164186,0.15629911,0.55545354,0.5493348,0.12742645,1.0
0.42537636,0.15208447,0.02972722,0.72217697,0.75496626,1.0
0.72116995,0.8948004,0.4772092,0.96289355,0.6374754,0.0
0.9505109,0.661446,0.16022003,0.2555061,0.72003746,1.0
0.9149843,0.64368343,0.55861616,0.43416053,0.32496405,0.0
0.44635648,0.48929733,0.98671514,0.53217345,0.9652573,0.0
0.81835055,0.1951701,0.8169631,0.33064878,0.11271101,1.0
0.6172389,0.5914367,0.23071456,0.6985574,0.63525873,0.0
0.09151626,0.691011,0.88227934,0.82127714,0.19632727,1.0
0.46837777,0.5639634,0.916448,0.83614194,0.95175934,0.0
0.38297963,0.13774145,0.61107856,0.8139139,0.9873831,0.0
0.3314336,0.91346043,0.75135404,0.0127001405,0.28607398,1.0
0.3791129,0.35456377,0.5769196,0.4261167,0.6166479,0.0
0.75693554,0.42961466,0.7188762,0.22039253,0.8100935,1.0
0.7685104,0.1962148,0.37318784,0.563643,0.09178859,1.0
0.04851252,0.42751974,0.49924582,0.95418423,0.44108355,1.0
0.9808255,0.16724521,0.71955043,0.44872582,0.6052905,0.0
0.9215097,0.66394264,0.7784946,0.8902511,0.24671686,1.0
0.5110215,0.67108095,0.4578874,0.17120814,0.7128766,0.0
0.30890423,0.31818897,0.927229,0.019630253,0.72648895,0.0
0.92505836,0.07513416,0.029164374,0.7115625,0.61067086,1.0
0.097028196,0.01164645,0.5246503,0.7918394,0.7479716,1.0
0.51351666,0.89730793,0.93626994,0.1159088,0.7315189,0.0
0.9142906,0.34297228,0.45360434,0.053732097,0.8654436,0.0
0.12909645,0.018788934,0.35188478,0.525508,0.9497022,1.0
0.8675204,0.98690194,0.02608335,0.8620574,0.19109583,0.0
0.4549932,0.8501195,0.277035,0.050480247,0.7723502,0.0
0.8049684,0.50033283,0.41409993,0.10402924,0.8237204,0.0
0.9921369,0.5452811,0.1157673,0.8117548,0.13887286,0.0
0.74464333,0.18980366,0.6582104,0.6654311,0.15092772,0.0
0.5016547,0.75560284,0.68518764,0.9999915,0.97062826,0.0
0.8560154,0.4623384,0.61888474,0.5929509,0.034801066,1.0
0.52603465,0.15453792,0.69643414,0.93036073,0.74006784,1.0
0.9593087,0.64651114,0.5363894,0.89028513,0.5472291,1.0
0.24527073,0.3595326,0.47641337,0.032226264,0.07577336,0.0
0.23484486,0.9736398,0.7373834,0.5880352,0.06002724,0.0
0.38307476,0.8894013,0.09809983,0.53456044,0.26992166,0.0
0.108355045,0.33845305,0.48436874,0.7389562,0.0783121,0.0
0.09672761,0.33331132,0.3514554,0.3304233,0.3587979,1.0
0.79619735,0.26419497,0.74112767,0.70515144,0.76932836,1.0
0.96187764,0.08164257,0.4624375,0.4189179,0.7027761,1.0
0.8296877,0.85209954,0.4703561,0.3099044,0.16015506,1.0
0.9732014,0.14246261,0.8712458,0.10641217,0.8831568,1.0
0.95462704,0.6709997,0.94360775,0.7639217,0.22231936,1.0
0.51368415,0.983194,0.36414343,0.76062435,0.76257545,0.0
0.64920634,0.8274238,0.2818644,0.8251683,0.88614625,0.0
0.8525015,0.010939181,0.54612803,0.023091137,0.78916353,1.0
0.93796265,0.73247725,0.87280226,0.11576939,0.1814915,1.0
0.85929674,0.8044499,0.73786515,0.72374266,0.19831562,0.0
0.66771066,0.5750964,0.6737098,0.44275886,0.93865883,0.0
0.6667798,0.0662781,0.47573388,0.39646375,0.775633,0.0
0.7231179,0.98416066,0.44102752,0.36953193,0.3596784,1.0
0.98763525,0.28365326,0.43967938,0.46492505,0.60599124,0.0
0.9181535,0.7064529,0.9613172,0.9611219,0.08107787,0.0
0.20716548,0.20878941,0.8436968,0.202923,0.09330422,1.0
0.85920906,0.6628075,0.8848683,0.6096951,0.34982842,0.0
0.82384884,0.8348733,0.8332203,0.28393763,0.34910274,0.0
0.14121836,0.62558347,0.6585421,0.49988586,0.13033658,1.0
0.26523763,0.9649495,0.07001865,0.63814074,0.8143046,1.0
0.43272078,0.8901952,0.19952452,0.1358617,0.88591844,0.0
0.5510383,0.39459926,0.4892459,0.9814671,0.5064891,0.0
0.76412064,0.8959265,0.14988476,0.84607553,0.29089105,1.0
0.2527303,0.6498899,0.18426526,0.3766399,0.45145965,0.0
0.12554336,0.076150775,0.6044691,0.19312394,0.2617675,0.0
0.17560631,0.3984049,0.36262637,0.90034384,0.28830028,1.0
0.7570738,0.3616774,0.5310162,0.1811142,0.9636566,1.0
0.51287264,0.5686753,0.59701365,0.53725505,0.5227461,0.0
0.16862643,0.426866,0.71809435,0.8161047,0.885298,1.0
0.39904654,0.046916544,0.79627043,0.029338181,0.021460593,0.0
0.059828937,0.3349524,0.8233391,0.6252152,0.1624732,0.0
0.83975536,0.9580598,0.7798944,0.33186132,0.53653723,0.0
0.37659496,0.62412876,0.018436491,0.9463587,0.1997109,0.0
0.7720752,0.3854617,0.25456846,0.5308363,0.34492457,0.0
0.076114774,0.7661879,0.049525023,0.81847346,0.7824256,1.0
0.28673577,0.7622329,0.045497715,0.9190964,0.0638656,1.0
0.58030605,0.07775521,0.52355003,0.9852485,0.40938795,0.0
0.33609295,0.8688072,0.71888494,0.38641584,0.44888443,0.0
0.015141606,0.7522772,0.52109843,0.36658353,0.8547543,1.0
0.024115741,0.60222435,0.12709886,0.29161215,0.90351814,0.0
0.6556211,0.029497623,0.69889724,0.88950765,0.26334214,1.0
0.91846865,0.7663239,0.79735523,0.5991017,0.3026237,1.0
0.5569609,0.4772818,0.8117035,0.0014942288,0.90902805,1.0
0.7933432,0.4553709,0.5202389,0.03202957,0.63005,0.0
0.51337343,0.39408892,0.09324163,0.56726205,0.41381866,0.0
0.21990758,0.5086456,0.5708478,0.8229214,0.86737704,0.0
0.38165516,0.13701206,0.24258143,0.6650487,0.8439966,0.0
0.6708846,0.39795083,0.70416105,0.8702595,0.7776654,1.0
0.81238806,0.91372186,0.37962794,0.6701914,0.47715503,1.0
0.64766777,0.38884503,0.2992869,0.33389658,0.3519976,1.0
0.112333715,0.5364133,0.8629579,0.3319767,0.077775836,1.0
0.7342278,0.8724728,0.18947041,0.25855953,0.9943971,0.0
0.66743404,0.6928797,0.44458115,0.6747016,0.16993076,0.0
0.3832491,0.17965609,0.4882738,0.24139637,0.01935929,0.0
0.391868,0.40289652,0.5525249,0.050973594,0.17633647,0.0
0.85872424,0.5244677,0.97926235,0.31398177,0.885581,1.0
0.89787745,0.76173496,0.36808932,0.334899,0.83674216,0.0
0.026988506,0.27804667,0.24664992,0.648038,0.368047,0.0
0.460571,0.49665004,0.74740547,0.5896347,0.22017121,0.0
0.73696244,0.34704602,0.85599583,0.81240505,0.6588798,1.0
0.43046635,0.35180962,0.008526564,0.59439653,0.6844798,0.0
0.60322505,0.46224666,0.7843881,0.26796716,0.60397655,1.0
0.7802704,0.04817599,0.6383981,0.1598615,0.20633066,0.0
0.48309207,0.94977146,0.29163283,0.46281856,0.12941533,0.0
0.7526792,0.6481058,0.9421795,0.023342848,0.26458567,1.0
0.3211165,0.81174254,0.2125681,0.047335804,0.3844691,1.0
0.8721065,0.033828437,0.09598529,0.56333965,0.041065753,0.0
0.85213315,0.52903575,0.3414153,0.07684642,0.52239865,1.0
0.73320305,0.4749676,0.0071275234,0.12068981,0.47520214,0.0
0.9261084,0.97316575,0.2242294,0.25950444,0.8609612,0.0
0.28771782,0.7022994,0.74084204,0.1083132,0.3004771,1.0
0.33087337,0.8858627,0.026490152,0.826712,0.723049,0.0
0.7179071,0.2881884,0.323743,0.3691908,0.23055428,1.0
0.31677246,0.9137413,0.85471594,0.33264047,0.8777278,1.0
0.28141844,0.27612948,0.11815387,0.61721206,0.15499514,0.0
0.5585946,0.7358619,0.2805341,0.33768737,0.7064913,0.0
0.16781878,0.65210634,0.06784892,0.5478909,0.9751156,0.0
0.30490774,0.7904659,0.993417,0.2618125,0.7390581,0.0
0.033700764,0.19342524,0.035824478,0.84286666,0.08217555,0.0
0.94011354,0.7202397,0.24597234,0.9154057,0.9289093,1.0
0.5082961,0.29918665,0.97366315,0.523924,0.595454,0.0
0.22690696,0.89521074,0.82226735,0.68823224,0.33841157,0.0
0.27106977,0.15447319,0.6263151,0.7647595,0.06487429,0.0
0.2890457,0.7481502,0.69058955,0.8830411,0.68041974,1.0
0.06267232,0.9151693,0.18433017,0.905743,0.74671984,1.0
0.15767038,0.30541974,0.40117496,0.045631528,0.30252844,0.0
0.35960835,0.4064582,0.36713606,0.95097286,0.127303,0.0
0.093536496,0.09606737,0.48579818,0.2930748,0.12650824,1.0
0.5853748,0.011301756,0.43764985,0.43315828,0.48029572,1.0
0.68574214,0.08005077,0.66233,0.81391037,0.96193993,0.0
0.50262636,0.7129519,0.7082663,0.2984324,0.6680101,0.0
0.98690796,0.8619703,0.9742862,0.9370769,0.34381402,0.0
0.72951144,0.7355848,0.36275613,0.074973285,0.4055282,0.0
0.5727505,0.115205765,0.70787436,0.3378228,0.5874755,1.0
0.047320843,0.6342872,0.21709704,0.5496564,0.53315824,0.0
0.19299221,0.9270172,0.87371254,0.68351865,0.65006196,0.0
0.4725365,0.3179422,0.025366843,0.8102649,0.2808808,1.0
0.5672745,0.3930726,0.2772386,0.43595588,0.62623,0.0
0.47541714,0.29809564,0.0015438795,0.21037704,0.8143287,1.0
0.6485823,0.87725013,0.7097777,0.19908631,0.9485058,0.0
0.44877917,0.27372164,0.96252114,0.8292232,0.91151893,0.0
0.9324334,0.8534086,0.112597525,0.38993973,0.08689731,1.0
0.25815868,0.68061954,0.08807987,0.008008182,0.19727272,1.0
0.76351196,0.32609922,0.2749402,0.90978706,0.39731115,0.0
0.6626422,0.44981933,0.8989039,0.10501468,0.39929277,1.0
0.94742274,0.22929823,0.09060264,0.9784159,0.40724385,0.0
0.2408427,0.09470469,0.10003239,0.9305707,0.21174037,1.0
0.7736718,0.075231135,0.31458843,0.9967334,0.98296314,0.0
0.8700957,0.6455693,0.20646334,0.04552138,0.88983905,0.0
0.13696533,0.007889509,0.673745,0.34554118,0.19742543,1.0
0.12259716,0.7232435,0.49904746,0.26645494,0.76788294,1.0
0.41252613,0.21294516,0.46133465,0.9415811,0.8533212,1.0
0.046209455,0.53221524,0.9301837,0.61087656,0.6069806,1.0
0.7902506,0.3609106,0.15367585,0.1752404,0.79857606,1.0
0.9698016,0.15535802,0.9766492,0.1371305,0.19368029,0.0
0.616153,0.90989286,0.713421,0.8214452,0.82386976,0.0
0.5992034,0.25114185,0.9511988,0.014438927,0.81966513,1.0
0.65030265,0.7960436,0.78314835,0.68589425,0.47845995,1.0
0.26259345,0.87846124,0.7016108,0.60871077,0.02957344,1.0
0.87360513,0.38828874,0.763653,0.5185787,0.87596005,1.0
0.74396795,0.529468,0.9383723,0.21320313,0.48089212,0.0
0.3705219,0.18426496,0.24588919,0.7283122,0.030923009,1.0
0.66442096,0.8647064,0.7421522,0.65111667,0.4265988,1.0
0.4743141,0.6268853,0.83600235,0.3456337,0.0010123253,1.0
0.8108409,0.4786607,0.3488654,0.27573085,0.6915667,0.0
0.6870234,0.7720372,0.43225867,0.5298441,0.6431047,0.0
0.9250846,0.78542936,0.73917556,0.43818104,0.52544653,1.0
0.66167575,0.1107586,0.030431628,0.88458043,0.8382601,1.0
0.0070952177,0.30044442,0.65286446,0.9628974,0.8235616,0.0
0.25503772,0.06785655,0.82640475,0.34014463,0.42367983,1.0
0.13239986,0.56823874,0.83048075,0.33344257,0.012573361,0.0
0.98931676,0.8534895,0.8858478,0.040340602,0.9944723,0.0
0.87605184,0.10705221,0.49252743,0.67159104,0.40995258,0.0
0.34344786,0.7985249,0.13729876,0.8540234,0.70136523,0.0
0.56277907,0.6299582,0.5876449,0.85883623,0.835067,1.0
0.16147578,0.9709423,0.56945395,0.73117167,0.44638342,0.0
0.9446492,0.28698874,0.92092586,0.4873047,0.419582,1.0
0.5252445,0.56729656,0.64949554,0.47876328,0.69330484,1.0
0.6514427,0.8188144,0.41146785,0.17085826,0.3763169,0.0
0.9705664,0.15899801,0.048583508,0.16624492,0.040248454,1.0
0.632957,0.40263712,0.51481974,0.49872488,0.9429339,0.0
0.00016540289,0.46576,0.94120276,0.457977,0.13939685,1.0
0.73358464,0.34372818,0.819204,0.09810513,0.61107117,1.0
